year,trial_name,trial_type,plot_width,plot_length,plant_date,harvest_date,location,accession_name,plot_name,cross_year,rep_number,plot_number,check_test,notes,obs_DM_gravity,obs_yield_ha
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3700-14,201467BCEPR_mala_rep1_GM3700-14_18,2007,1,18,test,TZMRK180001_1-1,NA,NA
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3523-70,201467BCEPR_mala_rep2_GM3523-70_56,2007,2,56,test,TZMRK180001_1-1,17.33507109,2.25
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3523-72,201467BCEPR_mala_rep2_GM3523-72_103,2007,2,103,test,TZMRK180001_1-1,20.86470588,5.25
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3551-46,201467BCEPR_mala_rep2_GM3551-46_82,2007,2,82,test,TZMRK180001_1-1,21.18112986,20.625
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3563-18,201467BCEPR_mala_rep2_GM3563-18_61,2007,2,61,test,TZMRK180001_1-1,18.04676913,3.75
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3587-41,201467BCEPR_mala_rep2_GM3587-41_84,2007,2,84,test,TZMRK180001_1-1,19.8528133,0.75
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3587-51,201467BCEPR_mala_rep2_GM3587-51_90,2007,2,90,test,TZMRK180001_1-1,23.3937414,6.25
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3593-70,201467BCEPR_mala_rep2_GM3593-70_107,2007,2,107,test,TZMRK180001_1-1,16.52715431,1.5
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3609-108,201467BCEPR_mala_rep2_GM3609-108_69,2007,2,69,test,TZMRK180001_1-1,22.34473017,7.25
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3609-113,201467BCEPR_mala_rep2_GM3609-113_93,2007,2,93,test,TZMRK180001_1-1,16.45119747,9.875
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3609-122,201467BCEPR_mala_rep2_GM3609-122_60,2007,2,60,test,TZMRK180001_1-1,20.76893004,1.875
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3621-18,201467BCEPR_mala_rep2_GM3621-18_65,2007,2,65,test,TZMRK180001_1-1,19.67554745,2.375
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3628-33,201467BCEPR_mala_rep2_GM3628-33_66,2007,2,66,test,TZMRK180001_1-1,21.29174312,0.375
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3647-23,201467BCEPR_mala_rep2_GM3647-23_80,2007,2,80,test,TZMRK180001_1-1,17.27214765,4.625
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3649-109,201467BCEPR_mala_rep2_GM3649-109_89,2007,2,89,test,TZMRK180001_1-1,22.15419174,7.25
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3649-68,201467BCEPR_mala_rep2_GM3649-68_91,2007,2,91,test,TZMRK180001_1-1,26.42256365,17.875
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3650-41,201467BCEPR_mala_rep2_GM3650-41_81,2007,2,81,test,TZMRK180001_1-1,22.5092576,9.375
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3650-42,201467BCEPR_mala_rep2_GM3650-42_105,2007,2,105,test,TZMRK180001_1-1,19.9119883,0.625
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3650-46,201467BCEPR_mala_rep2_GM3650-46_104,2007,2,104,test,TZMRK180001_1-1,22.537474,8
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3650-49,201467BCEPR_mala_rep2_GM3650-49_79,2007,2,79,test,TZMRK180001_1-1,16.21,2.25
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3650-51,201467BCEPR_mala_rep2_GM3650-51_68,2007,2,68,test,TZMRK180001_1-1,25.77492376,4.75
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3650-57,201467BCEPR_mala_rep2_GM3650-57_87,2007,2,87,test,TZMRK180001_1-1,20.34365672,1.875
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3652-21,201467BCEPR_mala_rep2_GM3652-21_67,2007,2,67,test,TZMRK180001_1-1,24.53947368,12.75
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3658-73,201467BCEPR_mala_rep2_GM3658-73_71,2007,2,71,test,TZMRK180001_1-1,20.37353281,9.375
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3658-75,201467BCEPR_mala_rep2_GM3658-75_98,2007,2,98,test,TZMRK180001_1-1,17.78584637,4.75
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3658-81,201467BCEPR_mala_rep2_GM3658-81_88,2007,2,88,test,TZMRK180001_1-1,16.63723486,3.625
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3666-77,201467BCEPR_mala_rep2_GM3666-77_70,2007,2,70,test,TZMRK180001_1-1,24.9134119,13.125
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3667-49,201467BCEPR_mala_rep2_GM3667-49_86,2007,2,86,test,TZMRK180001_1-1,19.12652764,4
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3667-55,201467BCEPR_mala_rep2_GM3667-55_99,2007,2,99,test,TZMRK180001_1-1,21.10463918,4.75
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3667-64,201467BCEPR_mala_rep2_GM3667-64_85,2007,2,85,test,TZMRK180001_1-1,20.07,1.75
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3667-85,201467BCEPR_mala_rep2_GM3667-85_77,2007,2,77,test,TZMRK180001_1-1,16.59073777,19
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3675-49,201467BCEPR_mala_rep2_GM3675-49_57,2007,2,57,test,TZMRK180001_1-1,24.02530864,2.375
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3675-52,201467BCEPR_mala_rep2_GM3675-52_62,2007,2,62,test,TZMRK180001_1-1,18.78333333,1.5
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3699-111,201467BCEPR_mala_rep2_GM3699-111_96,2007,2,96,test,TZMRK180001_1-1,24.82278912,4.125
2014,201467BCEPR_mala,EPR,NA,NA,2014-July-29,2015-May-12,Malambo,GM3700-14,201467BCEPR_mala_rep2_GM3700-14_55,2007,2,55,test,TZMRK180001_1-1,16.90679692,2.25
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3523-70,201545BCPRC_mala_rep1_GM3523-70_33,2007,1,33,test,TZMRK180001_1-1,16.82104247,3.541666667
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3587-41,201545BCPRC_mala_rep1_GM3587-41_16,2007,1,16,test,TZMRK180001_1-1,18.89237288,2.083333333
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3587-51,201545BCPRC_mala_rep1_GM3587-51_14,2007,1,14,test,TZMRK180001_1-1,17.00527638,2.5
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3621-18,201545BCPRC_mala_rep1_GM3621-18_12,2007,1,12,test,TZMRK180001_1-1,17.50873388,19.375
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3649-68,201545BCPRC_mala_rep1_GM3649-68_19,2007,1,19,test,TZMRK180001_1-1,21.70757576,8.125
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3650-41,201545BCPRC_mala_rep1_GM3650-41_10,2007,1,10,test,TZMRK180001_1-1,19.31313725,21.66666667
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3650-49,201545BCPRC_mala_rep1_GM3650-49_17,2007,1,17,test,TZMRK180001_1-1,16.40807259,2.5
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3650-51,201545BCPRC_mala_rep1_GM3650-51_32,2007,1,32,test,TZMRK180001_1-1,28.73417266,13.33333333
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3652-21,201545BCPRC_mala_rep1_GM3652-21_6,2007,1,6,test,TZMRK180001_1-1,18.50362319,6.666666667
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3658-77,201545BCPRC_mala_rep1_GM3658-77_24,2007,1,24,test,TZMRK180001_1-1,NA,NA
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3658-81,201545BCPRC_mala_rep1_GM3658-81_1,2007,1,1,test,TZMRK180001_1-1,16.21,2.5
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3666-77,201545BCPRC_mala_rep1_GM3666-77_13,2007,1,13,test,TZMRK180001_1-1,19.20473071,10.83333333
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3667-49,201545BCPRC_mala_rep1_GM3667-49_4,2007,1,4,test,TZMRK180001_1-1,26.87328219,10.41666667
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3675-52,201545BCPRC_mala_rep1_GM3675-52_34,2007,1,34,test,TZMRK180001_1-1,16.2933386,4.583333333
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3700-14,201545BCPRC_mala_rep1_GM3700-14_11,2007,1,11,test,TZMRK180001_1-1,17.16529175,6.25
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3523-70,201545BCPRC_mala_rep2_GM3523-70_59,2007,2,59,test,TZMRK180001_1-1,19.53678679,5
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3587-41,201545BCPRC_mala_rep2_GM3587-41_44,2007,2,44,test,TZMRK180001_1-1,16.43640916,1.458333333
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3587-51,201545BCPRC_mala_rep2_GM3587-51_54,2007,2,54,test,TZMRK180001_1-1,18.9419852,7.708333333
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3621-18,201545BCPRC_mala_rep2_GM3621-18_60,2007,2,60,test,TZMRK180001_1-1,18.11192283,9.791666667
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3649-68,201545BCPRC_mala_rep2_GM3649-68_53,2007,2,53,test,TZMRK180001_1-1,16.51493256,7.5
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3650-41,201545BCPRC_mala_rep2_GM3650-41_55,2007,2,55,test,TZMRK180001_1-1,17.80858586,5.416666667
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3650-49,201545BCPRC_mala_rep2_GM3650-49_51,2007,2,51,test,TZMRK180001_1-1,17.00527638,1.041666667
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3650-51,201545BCPRC_mala_rep2_GM3650-51_68,2007,2,68,test,TZMRK180001_1-1,19.43979592,8.541666667
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3652-21,201545BCPRC_mala_rep2_GM3652-21_48,2007,2,48,test,TZMRK180001_1-1,18.38361674,15.41666667
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3658-77,201545BCPRC_mala_rep2_GM3658-77_36,2007,2,36,test,TZMRK180001_1-1,16.33842305,13.125
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3658-81,201545BCPRC_mala_rep2_GM3658-81_65,2007,2,65,test,TZMRK180001_1-1,18.57208955,5.208333333
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3666-77,201545BCPRC_mala_rep2_GM3666-77_40,2007,2,40,test,TZMRK180001_1-1,19.02888041,11.25
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3667-49,201545BCPRC_mala_rep2_GM3667-49_57,2007,2,57,test,TZMRK180001_1-1,16.79832714,7.5
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3675-52,201545BCPRC_mala_rep2_GM3675-52_46,2007,2,46,test,TZMRK180001_1-1,16.52715431,1.458333333
2015,201545BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3700-14,201545BCPRC_mala_rep2_GM3700-14_41,2007,2,41,test,TZMRK180001_1-1,16.39640754,3.75
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3426-5,201546BCPRC_mala_rep1_GM3426-5_12,2007,1,12,test,TZMRK180001_1-1,16.43640916,2.5
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3518-18,201546BCPRC_mala_rep1_GM3518-18_8,2007,1,8,test,TZMRK180001_1-1,NA,NA
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3518-32,201546BCPRC_mala_rep1_GM3518-32_15,2007,1,15,test,TZMRK180001_1-1,16.24860942,16.04166667
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3518-34,201546BCPRC_mala_rep1_GM3518-34_14,2007,1,14,test,TZMRK180001_1-1,19.20473071,8.125
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3518-42,201546BCPRC_mala_rep1_GM3518-42_4,2007,1,4,test,TZMRK180001_1-1,16.6066416,15
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3518-48,201546BCPRC_mala_rep1_GM3518-48_10,2007,1,10,test,TZMRK180001_1-1,16.32312366,6.041666667
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3518-49,201546BCPRC_mala_rep1_GM3518-49_32,2007,1,32,test,TZMRK180001_1-1,16.45385208,3.541666667
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3518-54,201546BCPRC_mala_rep1_GM3518-54_26,2007,1,26,test,TZMRK180001_1-1,16.47420701,1.875
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3518-58,201546BCPRC_mala_rep1_GM3518-58_11,2007,1,11,test,TZMRK180001_1-1,NA,NA
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3518-66,201546BCPRC_mala_rep1_GM3518-66_30,2007,1,30,test,TZMRK180001_1-1,16.95533752,10.83333333
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3518-68,201546BCPRC_mala_rep1_GM3518-68_6,2007,1,6,test,TZMRK180001_1-1,16.25797211,7.708333333
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3518-70,201546BCPRC_mala_rep1_GM3518-70_20,2007,1,20,test,TZMRK180001_1-1,16.2979711,10.83333333
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3521-14,201546BCPRC_mala_rep1_GM3521-14_25,2007,1,25,test,TZMRK180001_1-1,NA,NA
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3524-72,201546BCPRC_mala_rep1_GM3524-72_18,2007,1,18,test,TZMRK180001_1-1,16.6066416,3.125
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3533-72,201546BCPRC_mala_rep1_GM3533-72_33,2007,1,33,test,TZMRK180001_1-1,17.4059194,13.33333333
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3594-36,201546BCPRC_mala_rep1_GM3594-36_29,2007,1,29,test,TZMRK180001_1-1,NA,NA
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3594-46,201546BCPRC_mala_rep1_GM3594-46_9,2007,1,9,test,TZMRK180001_1-1,16.73929766,1.458333333
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3594-65,201546BCPRC_mala_rep1_GM3594-65_31,2007,1,31,test,TZMRK180001_1-1,NA,NA
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3594-70,201546BCPRC_mala_rep1_GM3594-70_5,2007,1,5,test,TZMRK180001_1-1,16.36841842,6.041666667
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3650-15,201546BCPRC_mala_rep1_GM3650-15_2,2007,1,2,test,TZMRK180001_1-1,17.27214765,3.541666667
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3675-20,201546BCPRC_mala_rep1_GM3675-20_28,2007,1,28,test,TZMRK180001_1-1,NA,NA
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3695-9,201546BCPRC_mala_rep1_GM3695-9_27,2007,1,27,test,TZMRK180001_1-1,NA,NA
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,SM3511-6,201546BCPRC_mala_rep1_SM3511-6_24,2007,1,24,test,TZMRK180001_1-1,16.68190567,10.41666667
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,SM3536-44,201546BCPRC_mala_rep1_SM3536-44_23,2007,1,23,test,TZMRK180001_1-1,16.52715431,2.5
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3426-5,201546BCPRC_mala_rep2_GM3426-5_49,2007,2,49,test,TZMRK180001_1-1,16.54337948,7.916666667
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3518-18,201546BCPRC_mala_rep2_GM3518-18_59,2007,2,59,test,TZMRK180001_1-1,16.75225159,11.04166667
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3518-32,201546BCPRC_mala_rep2_GM3518-32_50,2007,2,50,test,TZMRK180001_1-1,NA,NA
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3518-34,201546BCPRC_mala_rep2_GM3518-34_44,2007,2,44,test,TZMRK180001_1-1,16.52715431,1.875
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3518-42,201546BCPRC_mala_rep2_GM3518-42_40,2007,2,40,test,TZMRK180001_1-1,16.63315508,16.45833333
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3518-48,201546BCPRC_mala_rep2_GM3518-48_39,2007,2,39,test,TZMRK180001_1-1,NA,NA
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3518-49,201546BCPRC_mala_rep2_GM3518-49_60,2007,2,60,test,TZMRK180001_1-1,19.14456777,9.375
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3518-54,201546BCPRC_mala_rep2_GM3518-54_34,2007,2,34,test,TZMRK180001_1-1,18.07816189,8.125
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3518-58,201546BCPRC_mala_rep2_GM3518-58_63,2007,2,63,test,TZMRK180001_1-1,16.38604004,3.125
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3518-66,201546BCPRC_mala_rep2_GM3518-66_64,2007,2,64,test,TZMRK180001_1-1,17.52413998,10.20833333
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3518-68,201546BCPRC_mala_rep2_GM3518-68_35,2007,2,35,test,TZMRK180001_1-1,17.36130386,9.791666667
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3518-70,201546BCPRC_mala_rep2_GM3518-70_57,2007,2,57,test,TZMRK180001_1-1,16.33183218,3.958333333
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3521-14,201546BCPRC_mala_rep2_GM3521-14_43,2007,2,43,test,TZMRK180001_1-1,NA,NA
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3524-72,201546BCPRC_mala_rep2_GM3524-72_54,2007,2,54,test,TZMRK180001_1-1,NA,NA
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3533-72,201546BCPRC_mala_rep2_GM3533-72_48,2007,2,48,test,TZMRK180001_1-1,16.25947171,10.83333333
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3594-36,201546BCPRC_mala_rep2_GM3594-36_61,2007,2,61,test,TZMRK180001_1-1,16.26277092,7.5
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3594-46,201546BCPRC_mala_rep2_GM3594-46_41,2007,2,41,test,TZMRK180001_1-1,NA,NA
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3594-65,201546BCPRC_mala_rep2_GM3594-65_37,2007,2,37,test,TZMRK180001_1-1,NA,NA
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3594-70,201546BCPRC_mala_rep2_GM3594-70_45,2007,2,45,test,TZMRK180001_1-1,17.00527638,14.79166667
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3650-15,201546BCPRC_mala_rep2_GM3650-15_36,2007,2,36,test,TZMRK180001_1-1,18.5294814,7.5
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3675-20,201546BCPRC_mala_rep2_GM3675-20_66,2007,2,66,test,TZMRK180001_1-1,NA,NA
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,GM3695-9,201546BCPRC_mala_rep2_GM3695-9_51,2007,2,51,test,TZMRK180001_1-1,NA,NA
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,SM3511-6,201546BCPRC_mala_rep2_SM3511-6_38,2007,2,38,test,TZMRK180001_1-1,16.47420701,5.625
2015,201546BCPRC_mala,PRC,NA,NA,2015-August-04,2016-May-03,Malambo,SM3536-44,201546BCPRC_mala_rep2_SM3536-44_65,2007,2,65,test,TZMRK180001_1-1,17.57824207,3.125
2015,201556BCPRC_saha,PRC,NA,NA,2015-August-07,2016-May-17,Sahagun,GM3523-70,201556BCPRC_saha_rep1_GM3523-70_32,2007,1,32,test,TZMRK180001_1-1,22.80416667,1.041666667
2015,201556BCPRC_saha,PRC,NA,NA,2015-August-07,2016-May-17,Sahagun,GM3587-41,201556BCPRC_saha_rep1_GM3587-41_10,2007,1,10,test,TZMRK180001_1-1,20.10163934,1.649305556
2015,201556BCPRC_saha,PRC,NA,NA,2015-August-07,2016-May-17,Sahagun,GM3587-51,201556BCPRC_saha_rep1_GM3587-51_27,2007,1,27,test,TZMRK180001_1-1,22.15256917,1.215277778
2015,201556BCPRC_saha,PRC,NA,NA,2015-August-07,2016-May-17,Sahagun,GM3621-18,201556BCPRC_saha_rep1_GM3621-18_1,2007,1,1,test,TZMRK180001_1-1,25.91897597,10.32986111
2015,201556BCPRC_saha,PRC,NA,NA,2015-August-07,2016-May-17,Sahagun,GM3649-68,201556BCPRC_saha_rep1_GM3649-68_34,2007,1,34,test,TZMRK180001_1-1,22.14512659,9.982638889
2015,201556BCPRC_saha,PRC,NA,NA,2015-August-07,2016-May-17,Sahagun,GM3650-41,201556BCPRC_saha_rep1_GM3650-41_13,2007,1,13,test,TZMRK180001_1-1,19.43979592,0.78125
2015,201556BCPRC_saha,PRC,NA,NA,2015-August-07,2016-May-17,Sahagun,GM3650-49,201556BCPRC_saha_rep1_GM3650-49_11,2007,1,11,test,TZMRK180001_1-1,21.23412698,2.34375
2015,201556BCPRC_saha,PRC,NA,NA,2015-August-07,2016-May-17,Sahagun,GM3650-51,201556BCPRC_saha_rep1_GM3650-51_6,2007,1,6,test,TZMRK180001_1-1,23.64799907,9.461805556
2015,201556BCPRC_saha,PRC,NA,NA,2015-August-07,2016-May-17,Sahagun,GM3652-21,201556BCPRC_saha_rep1_GM3652-21_17,2007,1,17,test,TZMRK180001_1-1,24.58688105,3.645833333
2015,201556BCPRC_saha,PRC,NA,NA,2015-August-07,2016-May-17,Sahagun,GM3658-77,201556BCPRC_saha_rep1_GM3658-77_14,2007,1,14,test,TZMRK180001_1-1,24.44723145,4.079861111
2015,201556BCPRC_saha,PRC,NA,NA,2015-August-07,2016-May-17,Sahagun,GM3658-81,201556BCPRC_saha_rep1_GM3658-81_23,2007,1,23,test,TZMRK180001_1-1,22.75745254,4.513888889
2015,201556BCPRC_saha,PRC,NA,NA,2015-August-07,2016-May-17,Sahagun,GM3666-77,201556BCPRC_saha_rep1_GM3666-77_28,2007,1,28,test,TZMRK180001_1-1,23.80733604,1.649305556
2015,201556BCPRC_saha,PRC,NA,NA,2015-August-07,2016-May-17,Sahagun,GM3667-49,201556BCPRC_saha_rep1_GM3667-49_24,2007,1,24,test,TZMRK180001_1-1,24.84621694,6.510416667
2015,201556BCPRC_saha,PRC,NA,NA,2015-August-07,2016-May-17,Sahagun,GM3675-52,201556BCPRC_saha_rep1_GM3675-52_33,2007,1,33,test,TZMRK180001_1-1,23.79131737,1.215277778
2015,201556BCPRC_saha,PRC,NA,NA,2015-August-07,2016-May-17,Sahagun,GM3700-14,201556BCPRC_saha_rep1_GM3700-14_18,2007,1,18,test,TZMRK180001_1-1,20.06367361,5.034722222
2015,201556BCPRC_saha,PRC,NA,NA,2015-August-07,2016-May-17,Sahagun,GM3523-70,201556BCPRC_saha_rep2_GM3523-70_61,2007,2,61,test,TZMRK180001_1-1,23.95699301,2.430555556
2015,201556BCPRC_saha,PRC,NA,NA,2015-August-07,2016-May-17,Sahagun,GM3587-41,201556BCPRC_saha_rep2_GM3587-41_53,2007,2,53,test,TZMRK180001_1-1,21.10463918,0.520833333
2015,201556BCPRC_saha,PRC,NA,NA,2015-August-07,2016-May-17,Sahagun,GM3587-51,201556BCPRC_saha_rep2_GM3587-51_35,2007,2,35,test,TZMRK180001_1-1,21.10463918,0.607638889
2015,201556BCPRC_saha,PRC,NA,NA,2015-August-07,2016-May-17,Sahagun,GM3621-18,201556BCPRC_saha_rep2_GM3621-18_59,2007,2,59,test,TZMRK180001_1-1,19.59688716,2.690972222
