"Experiment","rep_number","accession_name","branch_number","year","plot_name","location"
"201962BCEAR_polo","2","CG1141-1",0,"2019","201962BCEAR_polo_rep2_CG1141-1_60","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","CM4919-1",0,"2019","201962BCEAR_polo_rep2_CM4919-1_41","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4289-418",4,"2019","201962BCEAR_polo_rep2_SM4289-418_66","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4289-438",3,"2019","201962BCEAR_polo_rep2_SM4289-438_40","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4352-14",2,"2019","201962BCEAR_polo_rep2_SM4352-14_65","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4354-18",3,"2019","201962BCEAR_polo_rep2_SM4354-18_46","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4354-23",3,"2019","201962BCEAR_polo_rep2_SM4354-23_37","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4355-12",4,"2019","201962BCEAR_polo_rep2_SM4355-12_36","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4357-2",3,"2019","201962BCEAR_polo_rep2_SM4357-2_39","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4368-30",5,"2019","201962BCEAR_polo_rep2_SM4368-30_38","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4371-25",4,"2019","201962BCEAR_polo_rep2_SM4371-25_54","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4376-3",3,"2019","201962BCEAR_polo_rep2_SM4376-3_51","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4392-3",3,"2019","201962BCEAR_polo_rep2_SM4392-3_57","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4421-37",3,"2019","201962BCEAR_polo_rep2_SM4421-37_59","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4423-1",3,"2019","201962BCEAR_polo_rep2_SM4423-1_68","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4433-12",0,"2019","201962BCEAR_polo_rep2_SM4433-12_63","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4463-2",3,"2019","201962BCEAR_polo_rep2_SM4463-2_50","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4471-21",3,"2019","201962BCEAR_polo_rep2_SM4471-21_43","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4471-25",3,"2019","201962BCEAR_polo_rep2_SM4471-25_45","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4471-38",3,"2019","201962BCEAR_polo_rep2_SM4471-38_61","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4471-44",3,"2019","201962BCEAR_polo_rep2_SM4471-44_64","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4471-64",3,"2019","201962BCEAR_polo_rep2_SM4471-64_62","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4472-21",3,"2019","201962BCEAR_polo_rep2_SM4472-21_44","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4472-3",3,"2019","201962BCEAR_polo_rep2_SM4472-3_56","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4479-41",2,"2019","201962BCEAR_polo_rep2_SM4479-41_67","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4480-33",3,"2019","201962BCEAR_polo_rep2_SM4480-33_58","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4483-1",2,"2019","201962BCEAR_polo_rep2_SM4483-1_49","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4483-10",3,"2019","201962BCEAR_polo_rep2_SM4483-10_55","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4483-2",2,"2019","201962BCEAR_polo_rep2_SM4483-2_52","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4487-7",3,"2019","201962BCEAR_polo_rep2_SM4487-7_53","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4489-25",4,"2019","201962BCEAR_polo_rep2_SM4489-25_35","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SM4507-9",3,"2019","201962BCEAR_polo_rep2_SM4507-9_48","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","SMB2446-2",0,"2019","201962BCEAR_polo_rep2_SMB2446-2_47","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","2","TAI8",2,"2019","201962BCEAR_polo_rep2_TAI8_42","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","AM1451-4",3,"2019","201963BCEAR_polo_rep1_AM1451-4_1","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","CG1141-1",0,"2019","201963BCEAR_polo_rep1_CG1141-1_25","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","CM4919-1",0,"2019","201963BCEAR_polo_rep1_CM4919-1_23","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9398-1",3,"2019","201963BCEAR_polo_rep1_GM9398-1_2","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9400-1",0,"2019","201963BCEAR_polo_rep1_GM9400-1_3","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9406-3",3,"2019","201963BCEAR_polo_rep1_GM9406-3_4","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9411-1",2,"2019","201963BCEAR_polo_rep1_GM9411-1_5","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9418-8",2,"2019","201963BCEAR_polo_rep1_GM9418-8_6","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9458-1",3,"2019","201963BCEAR_polo_rep1_GM9458-1_7","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9458-18",2,"2019","201963BCEAR_polo_rep1_GM9458-18_9","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9458-6",3,"2019","201963BCEAR_polo_rep1_GM9458-6_8","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9463-2",3,"2019","201963BCEAR_polo_rep1_GM9463-2_10","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9464-1",3,"2019","201963BCEAR_polo_rep1_GM9464-1_11","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9497-14",2,"2019","201963BCEAR_polo_rep1_GM9497-14_13","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9497-7",3,"2019","201963BCEAR_polo_rep1_GM9497-7_12","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9506-19",3,"2019","201963BCEAR_polo_rep1_GM9506-19_14","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","SM4285-32",4,"2019","201963BCEAR_polo_rep1_SM4285-32_15","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","SM4286-10",4,"2019","201963BCEAR_polo_rep1_SM4286-10_17","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","SM4286-218",3,"2019","201963BCEAR_polo_rep1_SM4286-218_18","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","SM4286-7",3,"2019","201963BCEAR_polo_rep1_SM4286-7_16","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","SM4287-2",4,"2019","201963BCEAR_polo_rep1_SM4287-2_19","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","SM4289-21",3,"2019","201963BCEAR_polo_rep1_SM4289-21_20","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","SM4289-41",3,"2019","201963BCEAR_polo_rep1_SM4289-41_21","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","SMB2446-2",0,"2019","201963BCEAR_polo_rep1_SMB2446-2_24","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","TAI8",2,"2019","201963BCEAR_polo_rep1_TAI8_22","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","AM1451-4",3,"2019","201963BCEAR_polo_rep2_AM1451-4_46","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","CG1141-1",0,"2019","201963BCEAR_polo_rep2_CG1141-1_38","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","CM4919-1",0,"2019","201963BCEAR_polo_rep2_CM4919-1_39","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9398-1",3,"2019","201963BCEAR_polo_rep2_GM9398-1_26","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9400-1",0,"2019","201963BCEAR_polo_rep2_GM9400-1_29","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9406-3",3,"2019","201963BCEAR_polo_rep2_GM9406-3_41","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9411-1",2,"2019","201963BCEAR_polo_rep2_GM9411-1_27","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9418-8",3,"2019","201963BCEAR_polo_rep2_GM9418-8_48","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9458-1",4,"2019","201963BCEAR_polo_rep2_GM9458-1_37","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9458-18",3,"2019","201963BCEAR_polo_rep2_GM9458-18_35","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9458-6",2,"2019","201963BCEAR_polo_rep2_GM9458-6_36","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9463-2",3,"2019","201963BCEAR_polo_rep2_GM9463-2_44","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9464-1",3,"2019","201963BCEAR_polo_rep2_GM9464-1_34","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9497-14",4,"2019","201963BCEAR_polo_rep2_GM9497-14_43","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9497-7",2,"2019","201963BCEAR_polo_rep2_GM9497-7_33","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9506-19",3,"2019","201963BCEAR_polo_rep2_GM9506-19_49","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","SM4285-32",4,"2019","201963BCEAR_polo_rep2_SM4285-32_40","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","SM4286-10",4,"2019","201963BCEAR_polo_rep2_SM4286-10_31","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","SM4286-218",3,"2019","201963BCEAR_polo_rep2_SM4286-218_42","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","SM4286-7",4,"2019","201963BCEAR_polo_rep2_SM4286-7_47","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","SM4287-2",3,"2019","201963BCEAR_polo_rep2_SM4287-2_45","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","SM4289-21",2,"2019","201963BCEAR_polo_rep2_SM4289-21_30","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","SM4289-41",2,"2019","201963BCEAR_polo_rep2_SM4289-41_32","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","SMB2446-2",0,"2019","201963BCEAR_polo_rep2_SMB2446-2_50","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","TAI8",2,"2019","201963BCEAR_polo_rep2_TAI8_28","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","CG1141-1",2,"2019","201964BCEAR_polo_rep1_CG1141-1_21","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","CM4919-1",0,"2019","201964BCEAR_polo_rep1_CM4919-1_19","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4289-111",3,"2019","201964BCEAR_polo_rep1_SM4289-111_1","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4289-129",3,"2019","201964BCEAR_polo_rep1_SM4289-129_2","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4289-133",4,"2019","201964BCEAR_polo_rep1_SM4289-133_3","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4289-140",3,"2019","201964BCEAR_polo_rep1_SM4289-140_4","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4289-156",5,"2019","201964BCEAR_polo_rep1_SM4289-156_5","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4289-179",3,"2019","201964BCEAR_polo_rep1_SM4289-179_6","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4290-100",2,"2019","201964BCEAR_polo_rep1_SM4290-100_10","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4290-27",3,"2019","201964BCEAR_polo_rep1_SM4290-27_8","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4290-5",2,"2019","201964BCEAR_polo_rep1_SM4290-5_7","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4290-72",3,"2019","201964BCEAR_polo_rep1_SM4290-72_9","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4291-1",3,"2019","201964BCEAR_polo_rep1_SM4291-1_11","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4291-30",3,"2019","201964BCEAR_polo_rep1_SM4291-30_12","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4292-11",4,"2019","201964BCEAR_polo_rep1_SM4292-11_13","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4299-6",3,"2019","201964BCEAR_polo_rep1_SM4299-6_14","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4317-52",3,"2019","201964BCEAR_polo_rep1_SM4317-52_15","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4319-12",3,"2019","201964BCEAR_polo_rep1_SM4319-12_16","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4320-56",0,"2019","201964BCEAR_polo_rep1_SM4320-56_17","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SMB2446-2",0,"2019","201964BCEAR_polo_rep1_SMB2446-2_20","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","TAI8",3,"2019","201964BCEAR_polo_rep1_TAI8_18","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","CG1141-1",0,"2019","201964BCEAR_polo_rep2_CG1141-1_42","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","CM4919-1",0,"2019","201964BCEAR_polo_rep2_CM4919-1_40","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4289-111",2,"2019","201964BCEAR_polo_rep2_SM4289-111_22","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4289-129",3,"2019","201964BCEAR_polo_rep2_SM4289-129_23","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4289-133",3,"2019","201964BCEAR_polo_rep2_SM4289-133_24","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4289-140",3,"2019","201964BCEAR_polo_rep2_SM4289-140_25","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4289-156",4,"2019","201964BCEAR_polo_rep2_SM4289-156_26","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4289-179",2,"2019","201964BCEAR_polo_rep2_SM4289-179_27","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4290-100",3,"2019","201964BCEAR_polo_rep2_SM4290-100_31","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4290-27",3,"2019","201964BCEAR_polo_rep2_SM4290-27_29","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4290-5",3,"2019","201964BCEAR_polo_rep2_SM4290-5_28","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4290-72",3,"2019","201964BCEAR_polo_rep2_SM4290-72_30","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4291-1",3,"2019","201964BCEAR_polo_rep2_SM4291-1_32","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4291-30",3,"2019","201964BCEAR_polo_rep2_SM4291-30_33","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4292-11",4,"2019","201964BCEAR_polo_rep2_SM4292-11_34","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4299-6",4,"2019","201964BCEAR_polo_rep2_SM4299-6_35","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4317-52",4,"2019","201964BCEAR_polo_rep2_SM4317-52_36","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4319-12",3,"2019","201964BCEAR_polo_rep2_SM4319-12_37","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4320-56",1,"2019","201964BCEAR_polo_rep2_SM4320-56_38","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SMB2446-2",0,"2019","201964BCEAR_polo_rep2_SMB2446-2_41","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","TAI8",3,"2019","201964BCEAR_polo_rep2_TAI8_39","Polonuevo. Atlantico, Colombia"
"201987BCPRC_sinc","1","CG1141-1",0,"2019","201987BCPRC_sinc_rep1_CG1141-1_34","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","CM4919-1",0,"2019","201987BCPRC_sinc_rep1_CM4919-1_32","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM8953-17",3,"2019","201987BCPRC_sinc_rep1_GM8953-17_16","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM8956-1",4,"2019","201987BCPRC_sinc_rep1_GM8956-1_17","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM8958-10",4,"2019","201987BCPRC_sinc_rep1_GM8958-10_8","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM8959-12",4,"2019","201987BCPRC_sinc_rep1_GM8959-12_9","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM8959-35",2,"2019","201987BCPRC_sinc_rep1_GM8959-35_7","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM8959-42",2,"2019","201987BCPRC_sinc_rep1_GM8959-42_1","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM8959-6",3,"2019","201987BCPRC_sinc_rep1_GM8959-6_3","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM8959-64",2,"2019","201987BCPRC_sinc_rep1_GM8959-64_12","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM8967-47",2,"2019","201987BCPRC_sinc_rep1_GM8967-47_13","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM8970-10",3,"2019","201987BCPRC_sinc_rep1_GM8970-10_11","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM8985-34",2,"2019","201987BCPRC_sinc_rep1_GM8985-34_2","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM8998-3",4,"2019","201987BCPRC_sinc_rep1_GM8998-3_14","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM9013-2",3,"2019","201987BCPRC_sinc_rep1_GM9013-2_5","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM9019-7",4,"2019","201987BCPRC_sinc_rep1_GM9019-7_4","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM9032-9",3,"2019","201987BCPRC_sinc_rep1_GM9032-9_15","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM9295-1",5,"2019","201987BCPRC_sinc_rep1_GM9295-1_25","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM9296-1",4,"2019","201987BCPRC_sinc_rep1_GM9296-1_22","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM9297-1",3,"2019","201987BCPRC_sinc_rep1_GM9297-1_19","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM9302-14",3,"2019","201987BCPRC_sinc_rep1_GM9302-14_27","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM9302-3",4,"2019","201987BCPRC_sinc_rep1_GM9302-3_20","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM9308-1",3,"2019","201987BCPRC_sinc_rep1_GM9308-1_21","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM9315-1",4,"2019","201987BCPRC_sinc_rep1_GM9315-1_23","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM9342-20",4,"2019","201987BCPRC_sinc_rep1_GM9342-20_26","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM9342-29",4,"2019","201987BCPRC_sinc_rep1_GM9342-29_18","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM9353-95",4,"2019","201987BCPRC_sinc_rep1_GM9353-95_24","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM9359-20",5,"2019","201987BCPRC_sinc_rep1_GM9359-20_28","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM9369-74",4,"2019","201987BCPRC_sinc_rep1_GM9369-74_29","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","GM9370-1",5,"2019","201987BCPRC_sinc_rep1_GM9370-1_30","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","SM3958-43",4,"2019","201987BCPRC_sinc_rep1_SM3958-43_10","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","SM3960-71",5,"2019","201987BCPRC_sinc_rep1_SM3960-71_6","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","SMB2446-2",0,"2019","201987BCPRC_sinc_rep1_SMB2446-2_33","Since. Sucre, Colombia"
"201987BCPRC_sinc","1","TAI8",2,"2019","201987BCPRC_sinc_rep1_TAI8_31","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","CG1141-1",1,"2019","201987BCPRC_sinc_rep2_CG1141-1_67","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","CM4919-1",0,"2019","201987BCPRC_sinc_rep2_CM4919-1_65","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM8953-17",4,"2019","201987BCPRC_sinc_rep2_GM8953-17_62","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM8956-1",5,"2019","201987BCPRC_sinc_rep2_GM8956-1_43","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM8958-10",5,"2019","201987BCPRC_sinc_rep2_GM8958-10_55","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM8959-12",4,"2019","201987BCPRC_sinc_rep2_GM8959-12_57","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM8959-35",2,"2019","201987BCPRC_sinc_rep2_GM8959-35_40","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM8959-6",5,"2019","201987BCPRC_sinc_rep2_GM8959-6_45","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM8959-64",4,"2019","201987BCPRC_sinc_rep2_GM8959-64_66","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM8967-47",3,"2019","201987BCPRC_sinc_rep2_GM8967-47_52","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM8970-10",6,"2019","201987BCPRC_sinc_rep2_GM8970-10_39","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM8985-34",0,"2019","201987BCPRC_sinc_rep2_GM8985-34_35","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM8998-3",1,"2019","201987BCPRC_sinc_rep2_GM8998-3_58","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM9013-2",5,"2019","201987BCPRC_sinc_rep2_GM9013-2_60","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM9019-7",5,"2019","201987BCPRC_sinc_rep2_GM9019-7_51","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM9032-9",4,"2019","201987BCPRC_sinc_rep2_GM9032-9_64","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM9295-1",5,"2019","201987BCPRC_sinc_rep2_GM9295-1_36","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM9296-1",4,"2019","201987BCPRC_sinc_rep2_GM9296-1_68","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM9297-1",4,"2019","201987BCPRC_sinc_rep2_GM9297-1_41","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM9302-14",4,"2019","201987BCPRC_sinc_rep2_GM9302-14_42","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM9302-3",4,"2019","201987BCPRC_sinc_rep2_GM9302-3_38","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM9308-1",5,"2019","201987BCPRC_sinc_rep2_GM9308-1_56","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM9315-1",5,"2019","201987BCPRC_sinc_rep2_GM9315-1_53","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM9342-20",4,"2019","201987BCPRC_sinc_rep2_GM9342-20_44","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM9342-29",3,"2019","201987BCPRC_sinc_rep2_GM9342-29_50","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM9353-95",6,"2019","201987BCPRC_sinc_rep2_GM9353-95_59","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM9359-20",4,"2019","201987BCPRC_sinc_rep2_GM9359-20_48","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM9369-74",3,"2019","201987BCPRC_sinc_rep2_GM9369-74_47","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","GM9370-1",5,"2019","201987BCPRC_sinc_rep2_GM9370-1_61","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","SM3958-43",4,"2019","201987BCPRC_sinc_rep2_SM3958-43_49","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","SM3960-71",5,"2019","201987BCPRC_sinc_rep2_SM3960-71_46","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","SMB2446-2",0,"2019","201987BCPRC_sinc_rep2_SMB2446-2_63","Since. Sucre, Colombia"
"201987BCPRC_sinc","2","TAI8",2,"2019","201987BCPRC_sinc_rep2_TAI8_54","Since. Sucre, Colombia"
"201987BCPRC_sinc","3","CG1141-1",0,"2019","201987BCPRC_sinc_rep3_CG1141-1_81","Since. Sucre, Colombia"
"201987BCPRC_sinc","3","CM4919-1",0,"2019","201987BCPRC_sinc_rep3_CM4919-1_71","Since. Sucre, Colombia"
"201987BCPRC_sinc","3","GM8953-17",5,"2019","201987BCPRC_sinc_rep3_GM8953-17_85","Since. Sucre, Colombia"
"201987BCPRC_sinc","3","GM8956-1",4,"2019","201987BCPRC_sinc_rep3_GM8956-1_93","Since. Sucre, Colombia"
"201987BCPRC_sinc","3","GM8958-10",5,"2019","201987BCPRC_sinc_rep3_GM8958-10_94","Since. Sucre, Colombia"
"201987BCPRC_sinc","3","GM8959-12",3,"2019","201987BCPRC_sinc_rep3_GM8959-12_86","Since. Sucre, Colombia"
"201987BCPRC_sinc","3","GM8959-35",3,"2019","201987BCPRC_sinc_rep3_GM8959-35_89","Since. Sucre, Colombia"
"201987BCPRC_sinc","3","GM8959-6",4,"2019","201987BCPRC_sinc_rep3_GM8959-6_90","Since. Sucre, Colombia"
"201987BCPRC_sinc","3","GM8959-64",3,"2019","201987BCPRC_sinc_rep3_GM8959-64_102","Since. Sucre, Colombia"
"201987BCPRC_sinc","3","GM8967-47",4,"2019","201987BCPRC_sinc_rep3_GM8967-47_99","Since. Sucre, Colombia"
